var,var_label,value_type,dataset_id
ADRG,All Patient Refined DRG,int32,MA_SID_2016_CORE
ADRGRISKMORTALITY,All Patient Refined DRG mortality risk,int32,MA_SID_2016_CORE
ADRGSEV,All Patient Refined DRG severity level,int32,MA_SID_2016_CORE
AGE,Age in years at admission,int32,MA_SID_2016_CORE
AGEMONTH,Age in months (when age < 11 years),int32,MA_SID_2016_CORE
AMDC,All Patient Refined MDC,int32,MA_SID_2016_CORE
AMONTH,Admission month,int32,MA_SID_2016_CORE
ASOURCE,Admission source (uniform),int32,MA_SID_2016_CORE
ASOURCE_X,Admission source (as received from source),string,MA_SID_2016_CORE
ASOURCEUB92,Admission source (UB-92 standard coding),string,MA_SID_2016_CORE
ATYPE,Admission type,int32,MA_SID_2016_CORE
AWEEKEND,Admission day is a weekend,int32,MA_SID_2016_CORE
BWT,Birth weight in grams,int32,MA_SID_2016_CORE
DaysBetweenVisits,Number of days between visits,int32,MA_SID_2016_CORE
DaysToEvent,Days from 'start date' to admission,int32,MA_SID_2016_CORE
DIED,Died during hospitalization,int32,MA_SID_2016_CORE
DISP_X,Disposition of patient (as received from source),string,MA_SID_2016_CORE
DISPUB04,Disposition of patient (UB-04 standard coding),int32,MA_SID_2016_CORE
DISPUNIFORM,Disposition of patient (uniform),int32,MA_SID_2016_CORE
DMONTH,Discharge month,int32,MA_SID_2016_CORE
DNR,Do not resuscitate indicator,int32,MA_SID_2016_CORE
DQTR,Discharge quarter,int32,MA_SID_2016_CORE
DRG,DRG in effect on discharge date,int32,MA_SID_2016_CORE
DRG_NoPOA,"DRG in use on discharge date, calculated without POA",int32,MA_SID_2016_CORE
DRGVER,DRG grouper version used on discharge date,int32,MA_SID_2016_CORE
DSHOSPID,Data source hospital identifier,string,MA_SID_2016_CORE
DXPOA1,"Diagnosis 1, present on admission indicator",string,MA_SID_2016_CORE
DXPOA2,"Diagnosis 2, present on admission indicator",string,MA_SID_2016_CORE
DXPOA3,"Diagnosis 3, present on admission indicator",string,MA_SID_2016_CORE
DXPOA4,"Diagnosis 4, present on admission indicator",string,MA_SID_2016_CORE
DXPOA5,"Diagnosis 5, present on admission indicator",string,MA_SID_2016_CORE
DXPOA6,"Diagnosis 6, present on admission indicator",string,MA_SID_2016_CORE
DXPOA7,"Diagnosis 7, present on admission indicator",string,MA_SID_2016_CORE
DXPOA8,"Diagnosis 8, present on admission indicator",string,MA_SID_2016_CORE
DXPOA9,"Diagnosis 9, present on admission indicator",string,MA_SID_2016_CORE
DXPOA10,"Diagnosis 10, present on admission indicator",string,MA_SID_2016_CORE
DXPOA11,"Diagnosis 11, present on admission indicator",string,MA_SID_2016_CORE
DXPOA12,"Diagnosis 12, present on admission indicator",string,MA_SID_2016_CORE
DXPOA13,"Diagnosis 13, present on admission indicator",string,MA_SID_2016_CORE
DXPOA14,"Diagnosis 14, present on admission indicator",string,MA_SID_2016_CORE
DXPOA15,"Diagnosis 15, present on admission indicator",string,MA_SID_2016_CORE
DXPOA16,"Diagnosis 16, present on admission indicator",string,MA_SID_2016_CORE
DXPOA17,"Diagnosis 17, present on admission indicator",string,MA_SID_2016_CORE
DXPOA18,"Diagnosis 18, present on admission indicator",string,MA_SID_2016_CORE
DXPOA19,"Diagnosis 19, present on admission indicator",string,MA_SID_2016_CORE
DXPOA20,"Diagnosis 20, present on admission indicator",string,MA_SID_2016_CORE
DXPOA21,"Diagnosis 21, present on admission indicator",string,MA_SID_2016_CORE
DXPOA22,"Diagnosis 22, present on admission indicator",string,MA_SID_2016_CORE
DXPOA23,"Diagnosis 23, present on admission indicator",string,MA_SID_2016_CORE
DXPOA24,"Diagnosis 24, present on admission indicator",string,MA_SID_2016_CORE
DXPOA25,"Diagnosis 25, present on admission indicator",string,MA_SID_2016_CORE
DXPOA26,"Diagnosis 26, present on admission indicator",string,MA_SID_2016_CORE
DXPOA27,"Diagnosis 27, present on admission indicator",string,MA_SID_2016_CORE
DXPOA28,"Diagnosis 28, present on admission indicator",string,MA_SID_2016_CORE
DXPOA29,"Diagnosis 29, present on admission indicator",string,MA_SID_2016_CORE
DXPOA30,"Diagnosis 30, present on admission indicator",string,MA_SID_2016_CORE
DXPOA31,"Diagnosis 31, present on admission indicator",string,MA_SID_2016_CORE
DXPOA32,"Diagnosis 32, present on admission indicator",string,MA_SID_2016_CORE
DXPOA33,"Diagnosis 33, present on admission indicator",string,MA_SID_2016_CORE
DXPOA34,"Diagnosis 34, present on admission indicator",string,MA_SID_2016_CORE
DXPOA35,"Diagnosis 35, present on admission indicator",string,MA_SID_2016_CORE
DXPOA36,"Diagnosis 36, present on admission indicator",string,MA_SID_2016_CORE
DXPOA37,"Diagnosis 37, present on admission indicator",string,MA_SID_2016_CORE
DXPOA38,"Diagnosis 38, present on admission indicator",string,MA_SID_2016_CORE
DXPOA39,"Diagnosis 39, present on admission indicator",string,MA_SID_2016_CORE
DXPOA40,"Diagnosis 40, present on admission indicator",string,MA_SID_2016_CORE
DXPOA41,"Diagnosis 41, present on admission indicator",string,MA_SID_2016_CORE
DXPOA42,"Diagnosis 42, present on admission indicator",string,MA_SID_2016_CORE
DXPOA43,"Diagnosis 43, present on admission indicator",string,MA_SID_2016_CORE
DXPOA44,"Diagnosis 44, present on admission indicator",string,MA_SID_2016_CORE
DXPOA45,"Diagnosis 45, present on admission indicator",string,MA_SID_2016_CORE
DXPOA46,"Diagnosis 46, present on admission indicator",string,MA_SID_2016_CORE
DXPOA47,"Diagnosis 47, present on admission indicator",string,MA_SID_2016_CORE
DXPOA48,"Diagnosis 48, present on admission indicator",string,MA_SID_2016_CORE
DXPOA49,"Diagnosis 49, present on admission indicator",string,MA_SID_2016_CORE
DXPOA50,"Diagnosis 50, present on admission indicator",string,MA_SID_2016_CORE
DXPOA51,"Diagnosis 51, present on admission indicator",string,MA_SID_2016_CORE
DXPOA52,"Diagnosis 52, present on admission indicator",string,MA_SID_2016_CORE
DXPOA53,"Diagnosis 53, present on admission indicator",string,MA_SID_2016_CORE
DXPOA54,"Diagnosis 54, present on admission indicator",string,MA_SID_2016_CORE
DXPOA55,"Diagnosis 55, present on admission indicator",string,MA_SID_2016_CORE
DXPOA56,"Diagnosis 56, present on admission indicator",string,MA_SID_2016_CORE
DXPOA57,"Diagnosis 57, present on admission indicator",string,MA_SID_2016_CORE
DXPOA58,"Diagnosis 58, present on admission indicator",string,MA_SID_2016_CORE
DXPOA59,"Diagnosis 59, present on admission indicator",string,MA_SID_2016_CORE
DXPOA60,"Diagnosis 60, present on admission indicator",string,MA_SID_2016_CORE
DXPOA61,"Diagnosis 61, present on admission indicator",string,MA_SID_2016_CORE
DXPOA62,"Diagnosis 62, present on admission indicator",string,MA_SID_2016_CORE
DXPOA63,"Diagnosis 63, present on admission indicator",string,MA_SID_2016_CORE
DXPOA64,"Diagnosis 64, present on admission indicator",string,MA_SID_2016_CORE
DXPOA65,"Diagnosis 65, present on admission indicator",string,MA_SID_2016_CORE
DXPOA66,"Diagnosis 66, present on admission indicator",string,MA_SID_2016_CORE
DXPOA67,"Diagnosis 67, present on admission indicator",string,MA_SID_2016_CORE
DXPOA68,"Diagnosis 68, present on admission indicator",string,MA_SID_2016_CORE
DXPOA69,"Diagnosis 69, present on admission indicator",string,MA_SID_2016_CORE
DXPOA70,"Diagnosis 70, present on admission indicator",string,MA_SID_2016_CORE
DXPOA71,"Diagnosis 71, present on admission indicator",string,MA_SID_2016_CORE
DXVER,Diagnosis Version,int32,MA_SID_2016_CORE
E_POA1,"External cause 1, present on admission indicator",string,MA_SID_2016_CORE
E_POA2,"External cause 2, present on admission indicator",string,MA_SID_2016_CORE
E_POA3,"External cause 3, present on admission indicator",string,MA_SID_2016_CORE
E_POA4,"External cause 4, present on admission indicator",string,MA_SID_2016_CORE
E_POA5,"External cause 5, present on admission indicator",string,MA_SID_2016_CORE
E_POA6,"External cause 6, present on admission indicator",string,MA_SID_2016_CORE
E_POA7,"External cause 7, present on admission indicator",string,MA_SID_2016_CORE
E_POA8,"External cause 8, present on admission indicator",string,MA_SID_2016_CORE
E_POA9,"External cause 9, present on admission indicator",string,MA_SID_2016_CORE
E_POA10,"External cause 10, present on admission indicator",string,MA_SID_2016_CORE
E_POA11,"External cause 11, present on admission indicator",string,MA_SID_2016_CORE
FEMALE,Indicator of sex,int32,MA_SID_2016_CORE
HCUP_ED,HCUP Emergency Department service indicator,int32,MA_SID_2016_CORE
HCUP_OS,HCUP Observation Stay service indicator,int32,MA_SID_2016_CORE
HISPANIC,Hispanic ethnicity (uniform),int32,MA_SID_2016_CORE
HISPANIC_X,Hispanic ethnicity (as received from source),string,MA_SID_2016_CORE
Homeless,Indicator that patient is homeless,int32,MA_SID_2016_CORE
HOSPST,Hospital state postal code,string,MA_SID_2016_CORE
I10_DX_Admitting,ICD-10-CM Admitting Diagnosis Code,string,MA_SID_2016_CORE
I10_DX1,ICD-10-CM Diagnosis 1,string,MA_SID_2016_CORE
I10_DX2,ICD-10-CM Diagnosis 2,string,MA_SID_2016_CORE
I10_DX3,ICD-10-CM Diagnosis 3,string,MA_SID_2016_CORE
I10_DX4,ICD-10-CM Diagnosis 4,string,MA_SID_2016_CORE
I10_DX5,ICD-10-CM Diagnosis 5,string,MA_SID_2016_CORE
I10_DX6,ICD-10-CM Diagnosis 6,string,MA_SID_2016_CORE
I10_DX7,ICD-10-CM Diagnosis 7,string,MA_SID_2016_CORE
I10_DX8,ICD-10-CM Diagnosis 8,string,MA_SID_2016_CORE
I10_DX9,ICD-10-CM Diagnosis 9,string,MA_SID_2016_CORE
I10_DX10,ICD-10-CM Diagnosis 10,string,MA_SID_2016_CORE
I10_DX11,ICD-10-CM Diagnosis 11,string,MA_SID_2016_CORE
I10_DX12,ICD-10-CM Diagnosis 12,string,MA_SID_2016_CORE
I10_DX13,ICD-10-CM Diagnosis 13,string,MA_SID_2016_CORE
I10_DX14,ICD-10-CM Diagnosis 14,string,MA_SID_2016_CORE
I10_DX15,ICD-10-CM Diagnosis 15,string,MA_SID_2016_CORE
I10_DX16,ICD-10-CM Diagnosis 16,string,MA_SID_2016_CORE
I10_DX17,ICD-10-CM Diagnosis 17,string,MA_SID_2016_CORE
I10_DX18,ICD-10-CM Diagnosis 18,string,MA_SID_2016_CORE
I10_DX19,ICD-10-CM Diagnosis 19,string,MA_SID_2016_CORE
I10_DX20,ICD-10-CM Diagnosis 20,string,MA_SID_2016_CORE
I10_DX21,ICD-10-CM Diagnosis 21,string,MA_SID_2016_CORE
I10_DX22,ICD-10-CM Diagnosis 22,string,MA_SID_2016_CORE
I10_DX23,ICD-10-CM Diagnosis 23,string,MA_SID_2016_CORE
I10_DX24,ICD-10-CM Diagnosis 24,string,MA_SID_2016_CORE
I10_DX25,ICD-10-CM Diagnosis 25,string,MA_SID_2016_CORE
I10_DX26,ICD-10-CM Diagnosis 26,string,MA_SID_2016_CORE
I10_DX27,ICD-10-CM Diagnosis 27,string,MA_SID_2016_CORE
I10_DX28,ICD-10-CM Diagnosis 28,string,MA_SID_2016_CORE
I10_DX29,ICD-10-CM Diagnosis 29,string,MA_SID_2016_CORE
I10_DX30,ICD-10-CM Diagnosis 30,string,MA_SID_2016_CORE
I10_DX31,ICD-10-CM Diagnosis 31,string,MA_SID_2016_CORE
I10_DX32,ICD-10-CM Diagnosis 32,string,MA_SID_2016_CORE
I10_DX33,ICD-10-CM Diagnosis 33,string,MA_SID_2016_CORE
I10_DX34,ICD-10-CM Diagnosis 34,string,MA_SID_2016_CORE
I10_DX35,ICD-10-CM Diagnosis 35,string,MA_SID_2016_CORE
I10_DX36,ICD-10-CM Diagnosis 36,string,MA_SID_2016_CORE
I10_DX37,ICD-10-CM Diagnosis 37,string,MA_SID_2016_CORE
I10_DX38,ICD-10-CM Diagnosis 38,string,MA_SID_2016_CORE
I10_DX39,ICD-10-CM Diagnosis 39,string,MA_SID_2016_CORE
I10_DX40,ICD-10-CM Diagnosis 40,string,MA_SID_2016_CORE
I10_DX41,ICD-10-CM Diagnosis 41,string,MA_SID_2016_CORE
I10_DX42,ICD-10-CM Diagnosis 42,string,MA_SID_2016_CORE
I10_DX43,ICD-10-CM Diagnosis 43,string,MA_SID_2016_CORE
I10_DX44,ICD-10-CM Diagnosis 44,string,MA_SID_2016_CORE
I10_DX45,ICD-10-CM Diagnosis 45,string,MA_SID_2016_CORE
I10_DX46,ICD-10-CM Diagnosis 46,string,MA_SID_2016_CORE
I10_DX47,ICD-10-CM Diagnosis 47,string,MA_SID_2016_CORE
I10_DX48,ICD-10-CM Diagnosis 48,string,MA_SID_2016_CORE
I10_DX49,ICD-10-CM Diagnosis 49,string,MA_SID_2016_CORE
I10_DX50,ICD-10-CM Diagnosis 50,string,MA_SID_2016_CORE
I10_DX51,ICD-10-CM Diagnosis 51,string,MA_SID_2016_CORE
I10_DX52,ICD-10-CM Diagnosis 52,string,MA_SID_2016_CORE
I10_DX53,ICD-10-CM Diagnosis 53,string,MA_SID_2016_CORE
I10_DX54,ICD-10-CM Diagnosis 54,string,MA_SID_2016_CORE
I10_DX55,ICD-10-CM Diagnosis 55,string,MA_SID_2016_CORE
I10_DX56,ICD-10-CM Diagnosis 56,string,MA_SID_2016_CORE
I10_DX57,ICD-10-CM Diagnosis 57,string,MA_SID_2016_CORE
I10_DX58,ICD-10-CM Diagnosis 58,string,MA_SID_2016_CORE
I10_DX59,ICD-10-CM Diagnosis 59,string,MA_SID_2016_CORE
I10_DX60,ICD-10-CM Diagnosis 60,string,MA_SID_2016_CORE
I10_DX61,ICD-10-CM Diagnosis 61,string,MA_SID_2016_CORE
I10_DX62,ICD-10-CM Diagnosis 62,string,MA_SID_2016_CORE
I10_DX63,ICD-10-CM Diagnosis 63,string,MA_SID_2016_CORE
I10_DX64,ICD-10-CM Diagnosis 64,string,MA_SID_2016_CORE
I10_DX65,ICD-10-CM Diagnosis 65,string,MA_SID_2016_CORE
I10_DX66,ICD-10-CM Diagnosis 66,string,MA_SID_2016_CORE
I10_DX67,ICD-10-CM Diagnosis 67,string,MA_SID_2016_CORE
I10_DX68,ICD-10-CM Diagnosis 68,string,MA_SID_2016_CORE
I10_DX69,ICD-10-CM Diagnosis 69,string,MA_SID_2016_CORE
I10_DX70,ICD-10-CM Diagnosis 70,string,MA_SID_2016_CORE
I10_DX71,ICD-10-CM Diagnosis 71,string,MA_SID_2016_CORE
I10_ECAUSE1,ICD-10-CM External cause 1,string,MA_SID_2016_CORE
I10_ECAUSE2,ICD-10-CM External cause 2,string,MA_SID_2016_CORE
I10_ECAUSE3,ICD-10-CM External cause 3,string,MA_SID_2016_CORE
I10_ECAUSE4,ICD-10-CM External cause 4,string,MA_SID_2016_CORE
I10_ECAUSE5,ICD-10-CM External cause 5,string,MA_SID_2016_CORE
I10_ECAUSE6,ICD-10-CM External cause 6,string,MA_SID_2016_CORE
I10_ECAUSE7,ICD-10-CM External cause 7,string,MA_SID_2016_CORE
I10_ECAUSE8,ICD-10-CM External cause 8,string,MA_SID_2016_CORE
I10_ECAUSE9,ICD-10-CM External cause 9,string,MA_SID_2016_CORE
I10_ECAUSE10,ICD-10-CM External cause 10,string,MA_SID_2016_CORE
I10_ECAUSE11,ICD-10-CM External cause 11,string,MA_SID_2016_CORE
I10_NDX,ICD-10-CM Number of diagnoses on this record,int32,MA_SID_2016_CORE
I10_NECAUSE,ICD-10-CM Number of External cause codes on this record,int32,MA_SID_2016_CORE
I10_NPR,ICD-10-PCS Number of procedures on this record,int32,MA_SID_2016_CORE
I10_PR1,ICD-10-PCS Procedure 1,string,MA_SID_2016_CORE
I10_PR2,ICD-10-PCS Procedure 2,string,MA_SID_2016_CORE
I10_PR3,ICD-10-PCS Procedure 3,string,MA_SID_2016_CORE
I10_PR4,ICD-10-PCS Procedure 4,string,MA_SID_2016_CORE
I10_PR5,ICD-10-PCS Procedure 5,string,MA_SID_2016_CORE
I10_PR6,ICD-10-PCS Procedure 6,string,MA_SID_2016_CORE
I10_PR7,ICD-10-PCS Procedure 7,string,MA_SID_2016_CORE
I10_PR8,ICD-10-PCS Procedure 8,string,MA_SID_2016_CORE
I10_PR9,ICD-10-PCS Procedure 9,string,MA_SID_2016_CORE
I10_PR10,ICD-10-PCS Procedure 10,string,MA_SID_2016_CORE
I10_PR11,ICD-10-PCS Procedure 11,string,MA_SID_2016_CORE
I10_PR12,ICD-10-PCS Procedure 12,string,MA_SID_2016_CORE
I10_PR13,ICD-10-PCS Procedure 13,string,MA_SID_2016_CORE
I10_PR14,ICD-10-PCS Procedure 14,string,MA_SID_2016_CORE
I10_PR15,ICD-10-PCS Procedure 15,string,MA_SID_2016_CORE
I10_PR16,ICD-10-PCS Procedure 16,string,MA_SID_2016_CORE
I10_PR17,ICD-10-PCS Procedure 17,string,MA_SID_2016_CORE
I10_PR18,ICD-10-PCS Procedure 18,string,MA_SID_2016_CORE
I10_PR19,ICD-10-PCS Procedure 19,string,MA_SID_2016_CORE
I10_PR20,ICD-10-PCS Procedure 20,string,MA_SID_2016_CORE
I10_PR21,ICD-10-PCS Procedure 21,string,MA_SID_2016_CORE
I10_PR22,ICD-10-PCS Procedure 22,string,MA_SID_2016_CORE
I10_PR23,ICD-10-PCS Procedure 23,string,MA_SID_2016_CORE
I10_PR24,ICD-10-PCS Procedure 24,string,MA_SID_2016_CORE
I10_PR25,ICD-10-PCS Procedure 25,string,MA_SID_2016_CORE
I10_PR26,ICD-10-PCS Procedure 26,string,MA_SID_2016_CORE
I10_PR27,ICD-10-PCS Procedure 27,string,MA_SID_2016_CORE
I10_PR28,ICD-10-PCS Procedure 28,string,MA_SID_2016_CORE
I10_PR29,ICD-10-PCS Procedure 29,string,MA_SID_2016_CORE
I10_PR30,ICD-10-PCS Procedure 30,string,MA_SID_2016_CORE
I10_PR31,ICD-10-PCS Procedure 31,string,MA_SID_2016_CORE
I10_PR32,ICD-10-PCS Procedure 32,string,MA_SID_2016_CORE
I10_PR33,ICD-10-PCS Procedure 33,string,MA_SID_2016_CORE
I10_PR34,ICD-10-PCS Procedure 34,string,MA_SID_2016_CORE
I10_PR35,ICD-10-PCS Procedure 35,string,MA_SID_2016_CORE
I10_PR36,ICD-10-PCS Procedure 36,string,MA_SID_2016_CORE
I10_PR37,ICD-10-PCS Procedure 37,string,MA_SID_2016_CORE
I10_PR38,ICD-10-PCS Procedure 38,string,MA_SID_2016_CORE
I10_PR39,ICD-10-PCS Procedure 39,string,MA_SID_2016_CORE
I10_PR40,ICD-10-PCS Procedure 40,string,MA_SID_2016_CORE
I10_PR41,ICD-10-PCS Procedure 41,string,MA_SID_2016_CORE
I10_PR42,ICD-10-PCS Procedure 42,string,MA_SID_2016_CORE
