var,var_label,value_type,dataset_id
ADRG,All Patient Refined DRG,int32,MA_SID_2017_CORE
ADRGRISKMORTALITY,All Patient Refined DRG mortality risk,int32,MA_SID_2017_CORE
ADRGSEV,All Patient Refined DRG severity level,int32,MA_SID_2017_CORE
AGE,Age in years at admission,int32,MA_SID_2017_CORE
AGEMONTH,Age in months (when age < 11 years),int32,MA_SID_2017_CORE
AMDC,All Patient Refined MDC,int32,MA_SID_2017_CORE
AMONTH,Admission month,int32,MA_SID_2017_CORE
ASOURCE,Admission source (uniform),int32,MA_SID_2017_CORE
ASOURCE_X,Admission source (as received from source),string,MA_SID_2017_CORE
ASOURCEUB92,Admission source (UB-92 standard coding),string,MA_SID_2017_CORE
ATYPE,Admission type,int32,MA_SID_2017_CORE
AWEEKEND,Admission day is a weekend,int32,MA_SID_2017_CORE
BWT,Birth weight in grams,int32,MA_SID_2017_CORE
DaysBetweenVisits,Number of days between visits,int32,MA_SID_2017_CORE
DaysToEvent,Days from 'start date' to admission,int32,MA_SID_2017_CORE
DIED,Died during hospitalization,int32,MA_SID_2017_CORE
DISP_X,Disposition of patient (as received from source),string,MA_SID_2017_CORE
DISPUB04,Disposition of patient (UB-04 standard coding),int32,MA_SID_2017_CORE
DISPUNIFORM,Disposition of patient (uniform),int32,MA_SID_2017_CORE
DMONTH,Discharge month,int32,MA_SID_2017_CORE
DNR,Do not resuscitate indicator,int32,MA_SID_2017_CORE
DQTR,Discharge quarter,int32,MA_SID_2017_CORE
DRG,DRG in effect on discharge date,int32,MA_SID_2017_CORE
DRG_NoPOA,"DRG in use on discharge date, calculated without POA",int32,MA_SID_2017_CORE
DRGVER,DRG grouper version used on discharge date,int32,MA_SID_2017_CORE
DSHOSPID,Data source hospital identifier,string,MA_SID_2017_CORE
DXPOA1,"Diagnosis 1, present on admission indicator",string,MA_SID_2017_CORE
DXPOA2,"Diagnosis 2, present on admission indicator",string,MA_SID_2017_CORE
DXPOA3,"Diagnosis 3, present on admission indicator",string,MA_SID_2017_CORE
DXPOA4,"Diagnosis 4, present on admission indicator",string,MA_SID_2017_CORE
DXPOA5,"Diagnosis 5, present on admission indicator",string,MA_SID_2017_CORE
DXPOA6,"Diagnosis 6, present on admission indicator",string,MA_SID_2017_CORE
DXPOA7,"Diagnosis 7, present on admission indicator",string,MA_SID_2017_CORE
DXPOA8,"Diagnosis 8, present on admission indicator",string,MA_SID_2017_CORE
DXPOA9,"Diagnosis 9, present on admission indicator",string,MA_SID_2017_CORE
DXPOA10,"Diagnosis 10, present on admission indicator",string,MA_SID_2017_CORE
DXPOA11,"Diagnosis 11, present on admission indicator",string,MA_SID_2017_CORE
DXPOA12,"Diagnosis 12, present on admission indicator",string,MA_SID_2017_CORE
DXPOA13,"Diagnosis 13, present on admission indicator",string,MA_SID_2017_CORE
DXPOA14,"Diagnosis 14, present on admission indicator",string,MA_SID_2017_CORE
DXPOA15,"Diagnosis 15, present on admission indicator",string,MA_SID_2017_CORE
DXPOA16,"Diagnosis 16, present on admission indicator",string,MA_SID_2017_CORE
DXPOA17,"Diagnosis 17, present on admission indicator",string,MA_SID_2017_CORE
DXPOA18,"Diagnosis 18, present on admission indicator",string,MA_SID_2017_CORE
DXPOA19,"Diagnosis 19, present on admission indicator",string,MA_SID_2017_CORE
DXPOA20,"Diagnosis 20, present on admission indicator",string,MA_SID_2017_CORE
DXPOA21,"Diagnosis 21, present on admission indicator",string,MA_SID_2017_CORE
DXPOA22,"Diagnosis 22, present on admission indicator",string,MA_SID_2017_CORE
DXPOA23,"Diagnosis 23, present on admission indicator",string,MA_SID_2017_CORE
DXPOA24,"Diagnosis 24, present on admission indicator",string,MA_SID_2017_CORE
DXPOA25,"Diagnosis 25, present on admission indicator",string,MA_SID_2017_CORE
DXPOA26,"Diagnosis 26, present on admission indicator",string,MA_SID_2017_CORE
DXPOA27,"Diagnosis 27, present on admission indicator",string,MA_SID_2017_CORE
DXPOA28,"Diagnosis 28, present on admission indicator",string,MA_SID_2017_CORE
DXPOA29,"Diagnosis 29, present on admission indicator",string,MA_SID_2017_CORE
DXPOA30,"Diagnosis 30, present on admission indicator",string,MA_SID_2017_CORE
DXPOA31,"Diagnosis 31, present on admission indicator",string,MA_SID_2017_CORE
DXPOA32,"Diagnosis 32, present on admission indicator",string,MA_SID_2017_CORE
DXPOA33,"Diagnosis 33, present on admission indicator",string,MA_SID_2017_CORE
DXPOA34,"Diagnosis 34, present on admission indicator",string,MA_SID_2017_CORE
DXPOA35,"Diagnosis 35, present on admission indicator",string,MA_SID_2017_CORE
DXPOA36,"Diagnosis 36, present on admission indicator",string,MA_SID_2017_CORE
DXPOA37,"Diagnosis 37, present on admission indicator",string,MA_SID_2017_CORE
DXPOA38,"Diagnosis 38, present on admission indicator",string,MA_SID_2017_CORE
DXPOA39,"Diagnosis 39, present on admission indicator",string,MA_SID_2017_CORE
DXPOA40,"Diagnosis 40, present on admission indicator",string,MA_SID_2017_CORE
DXPOA41,"Diagnosis 41, present on admission indicator",string,MA_SID_2017_CORE
DXPOA42,"Diagnosis 42, present on admission indicator",string,MA_SID_2017_CORE
DXPOA43,"Diagnosis 43, present on admission indicator",string,MA_SID_2017_CORE
DXPOA44,"Diagnosis 44, present on admission indicator",string,MA_SID_2017_CORE
DXPOA45,"Diagnosis 45, present on admission indicator",string,MA_SID_2017_CORE
DXPOA46,"Diagnosis 46, present on admission indicator",string,MA_SID_2017_CORE
DXPOA47,"Diagnosis 47, present on admission indicator",string,MA_SID_2017_CORE
DXPOA48,"Diagnosis 48, present on admission indicator",string,MA_SID_2017_CORE
DXPOA49,"Diagnosis 49, present on admission indicator",string,MA_SID_2017_CORE
DXPOA50,"Diagnosis 50, present on admission indicator",string,MA_SID_2017_CORE
DXPOA51,"Diagnosis 51, present on admission indicator",string,MA_SID_2017_CORE
DXPOA52,"Diagnosis 52, present on admission indicator",string,MA_SID_2017_CORE
